featureId,featurename,project,category,sub_category,data_type,description,status,source,owner
2844,OneLinerTravelButtonMoreClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2845,OneLinerTravelButtonMoreClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2846,OneLinerTravelButtonMoreViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2847,OneLinerTravelButtonMoreViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2848,OneLinerVideoButtonClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2849,OneLinerVideoButtonClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2850,OneLinerVideoButtonViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2851,OneLinerVideoButtonViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2852,OneLinerVideoButtonDismissClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2853,OneLinerVideoButtonDismissClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2854,OneLinerVideoButtonDismisViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2855,OneLinerVideoButtonDismisViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2856,OneLinerVideoButtonMoreClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2857,OneLinerVideoButtonMoreClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2858,OneLinerVideoButtonMoreViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2859,OneLinerVideoButtonMoreViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2860,OneLinerGamingButtonClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2861,OneLinerGamingButtonClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2862,OneLinerGamingButtonViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2863,OneLinerGamingButtonViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2864,OneLinerGamingButtonDismissClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2865,OneLinerGamingButtonDismissClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2866,OneLinerGamingButtonDismisViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2867,OneLinerGamingButtonDismisViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2868,OneLinerGamingButtonMoreClicks7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2869,OneLinerGamingButtonMoreClicks30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2870,OneLinerGamingButtonMoreViewCount7dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2871,OneLinerGamingButtonMoreViewCount30dWStatSum,WPO,wpo_topic_exploration,_topic_exploration_,double,,active,WPOFeatureLoadAPI.view,
2872,PreviewTraffic_CommuteClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2873,PreviewTraffic_CommuteClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2874,PreviewTraffic_CommuteViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2875,PreviewTraffic_CommuteViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2876,PreviewTraffic_RoadClosureClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2877,PreviewTraffic_RoadClosureClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2878,PreviewTraffic_RoadClosureViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2879,PreviewTraffic_RoadClosureViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2880,PreviewWeather_SevereWeatherClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2881,PreviewWeather_SevereWeatherClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2882,PreviewWeather_SevereWeatherViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2883,PreviewWeather_SevereWeatherViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2884,PreviewWeather_HurricaneClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2885,PreviewWeather_HurricaneClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2886,PreviewWeather_HurricaneViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2887,PreviewWeather_HurricaneViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2888,PreviewWeather_WildfireClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2889,PreviewWeather_WildfireClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2890,PreviewWeather_WildfireViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2891,PreviewWeather_WildfireViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2892,PreviewWeather_NowcastClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2893,PreviewWeather_NowcastClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2894,PreviewWeather_NowcastViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2895,PreviewWeather_NowcastViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2896,PreviewWeather_TeaserRainClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2897,PreviewWeather_TeaserRainClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2898,PreviewWeather_TeaserRainViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2899,PreviewWeather_TeaserRainViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2900,PreviewWeather_PollenClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2901,PreviewWeather_PollenClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2902,PreviewWeather_PollenViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2903,PreviewWeather_PollenViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2904,PreviewWeather_AQIClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2905,PreviewWeather_AQIClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2906,PreviewWeather_AQIViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2907,PreviewWeather_AQIViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2908,PreviewWeather_EtreeClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2909,PreviewWeather_EtreeClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2910,PreviewWeather_EtreeViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2911,PreviewWeather_EtreeViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2912,PreviewWeather_TeaserUVIndexClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2913,PreviewWeather_TeaserUVIndexClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2914,PreviewWeather_TeaserUVIndexViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2915,PreviewWeather_TeaserUVIndexViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2916,PreviewWeather_TeaserHumidityClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2917,PreviewWeather_TeaserHumidityClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2918,PreviewWeather_TeaserHumidityViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2919,PreviewWeather_TeaserHumidityViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2920,PreviewWeather_SunriseSetClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2921,PreviewWeather_SunriseSetClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2922,PreviewWeather_SunriseSetViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2923,PreviewWeather_SunriseSetViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2924,PreviewWeather_TeaserWindClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2925,PreviewWeather_TeaserWindClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2926,PreviewWeather_TeaserWindViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2927,PreviewWeather_TeaserWindViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2928,PreviewWeather_TeaserTempRecordClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2929,PreviewWeather_TeaserTempRecordClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2930,PreviewWeather_TeaserTempRecordViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2931,PreviewWeather_TeaserTempRecordViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2932,PreviewWeather_TeaserTempClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2933,PreviewWeather_TeaserTempClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2934,PreviewWeather_TeaserTempViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2935,PreviewWeather_TeaserTempViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2936,PreviewWeather_TeaserTempChangeClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2937,PreviewWeather_TeaserTempChangeClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2938,PreviewWeather_TeaserTempChangeViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2939,PreviewWeather_TeaserTempChangeViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2940,PreviewWeather_TeaserSummaryClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2941,PreviewWeather_TeaserSummaryClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2942,PreviewWeather_TeaserSummaryViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2943,PreviewWeather_TeaserSummaryViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2944,PreviewWeather_StormClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2945,PreviewWeather_StormClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2946,PreviewWeather_StormViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2947,PreviewWeather_StormViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2948,PreviewFinance_PriceMovementClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2949,PreviewFinance_PriceMovementClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2950,PreviewFinance_PriceMovementViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2951,PreviewFinance_PriceMovementViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2952,PreviewNews_BreakingNewsClicks7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2953,PreviewNews_BreakingNewsClicks30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2954,PreviewNews_BreakingNewsViewCount7dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2955,PreviewNews_BreakingNewsViewCount30dWStatSum,WPO,wpo_preview,_preview_,double,,active,WPOFeatureLoadAPI.view,
2956,HealthTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
2957,MovieTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
2958,TVTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
2959,AutoTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
2960,TravelTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
2961,FoodTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
2962,MusicTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
2963,TrafficTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
2964,GamingTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
2965,CasualGamesTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
2966,PivotsNavWorkFeedNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2967,PivotsNavDiscoverNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2968,PivotsNavFollowingNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2969,PivotsNavNewsNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2970,PivotsNavSportsNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2971,PivotsNavPlayNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2972,PivotsNavMoneyNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2973,PivotsNavGamingNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2974,PivotsNavWeatherNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2975,PivotsNavWatchNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2976,PivotsNavLearningNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2977,PivotsNavShoppingNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2978,PivotsNavHealthNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2979,PivotsNavTravelNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2980,PivotsNavTrafficNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2981,PivotsNavAutosNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2982,PivotsNavRealEstateNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2983,PivotsNavPersonalizeNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
2984,PivotsNavChatGPTNavClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
3000,edgeTopsiteClicks14dWStatSum,WPO,wpo_other,__top_sites__,double,,active,WPOFeatureLoadAPI.view,
3001,edgeTopsiteClicks21dWStatSum,WPO,wpo_other,__top_sites__,double,,active,WPOFeatureLoadAPI.view,
3002,RiverTotalClicks7dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
3003,RiverTotalClicks30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
3004,PivotsNavTotalClicks7dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
3005,PivotsNavTotalClicks30dWStatSum,WPO,wpo_pivots_nav,_pivots_nav_,double,,active,WPOFeatureLoadAPI.view,
3006,RichCalendarCardNavClicks7dWStatSum,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3007,RichCalendarCardNavClicks7dWStatCount,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3008,RichCalendarCardNavClicks30dWStatSum,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3009,RichCalendarCardNavClicks30dWStatCount,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3010,RichCalendarCardNonNavClicks7dWStatSum,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3011,RichCalendarCardNonNavClicks7dWStatCount,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3012,RichCalendarCardNonNavClicks30dWStatSum,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3013,RichCalendarCardNonNavClicks30dWStatCount,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3014,RichCalendarCardViewCount7dWStatSum,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3015,RichCalendarCardViewCount7dWStatCount,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3016,RichCalendarCardViewCount30dWStatSum,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3017,RichCalendarCardViewCount30dWStatCount,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3018,RichCalendarCard7dWStatCTR,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3019,RichCalendarCard30dWStatCTR,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3020,RichCalendarCard7dWStatNavCTR,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3021,RichCalendarCard30dWStatNavCTR,WPO,wpo_sdcard,RichCalendarCard,double,,active,WPOFeatureLoadAPI.view,
3022,VPVScrolls7dWStatCount,WPO,wpo_other,__core_metrics__,double,,active,WPOFeatureLoadAPI.view,
3023,VPVScrolls7dWStatSum,WPO,wpo_other,__core_metrics__,double,,active,WPOFeatureLoadAPI.view,
3024,VPVScrolls30dWStatCount,WPO,wpo_other,__core_metrics__,double,,active,WPOFeatureLoadAPI.view,
3025,VPVScrolls30dWStatSum,WPO,wpo_other,__core_metrics__,double,,active,WPOFeatureLoadAPI.view,
3026,SdCardMaskFeedLevelYesButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3027,SdCardMaskFeedLevelYesButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3028,SdCardMaskFeedLevelNoButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3029,SdCardMaskFeedLevelNoButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3030,SdCardMaskFeedLevelDismissButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3031,SdCardMaskFeedLevelDismissButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3032,SdCardMaskFeedLevelNotSureButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3033,SdCardMaskFeedLevelNotSureButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3034,SdCardMaskFeedLevelViewCount7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3035,SdCardMaskFeedLevelViewCount30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3036,SdCardMaskTopStoriesYesButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3037,SdCardMaskTopStoriesYesButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3038,SdCardMaskTopStoriesNoButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3039,SdCardMaskTopStoriesNoButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3040,SdCardMaskTopStoriesDismissButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3041,SdCardMaskTopStoriesDismissButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3042,SdCardMaskTopStoriesNotSureButtonClick7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3043,SdCardMaskTopStoriesNotSureButtonClick30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3044,SdCardMaskTopStoriesViewCount7dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3045,SdCardMaskTopStoriesViewCount30dWStatSum,WPO,wpo_cfmask,SdCardMask,double,,active,WPOFeatureLoadAPI.view,
3046,TopSitesRows,WPO,,,,,,,
